node21_img_id,original_image_name,found_path
n1112,3374_IM-1624-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1112.mha
n0078,3551_IM-1740-12012,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0078.mha
n0960,48_IM-2103-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0960.mha
n0496,2488_IM-1015-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0496.mha
n0616,457_IM-2088-1001-0001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0616.mha
n0733,1022_IM-0017-2001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0733.mha
n1125,2386_IM-0942-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1125.mha
n0114,3182_IM-1501-0001-0001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0114.mha
n0559,1676_IM-0445-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0559.mha
n0124,3655_IM-1817-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0124.mha
n0320,3303_IM-1580-3001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0320.mha
n0664,2944_IM-1344-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0664.mha
n0006,992_IM-2477-0001-0002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0006.mha
n1004,1842_IM-0545-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1004.mha
n0728,123_IM-0153-4004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0728.mha
n0005,1493_IM-0318-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0005.mha
n0555,3654_IM-1816-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0555.mha
n0265,229_IM-0873-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0265.mha
n0971,1500_IM-0326-9001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0971.mha
n0936,3017_IM-1393-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0936.mha
n0335,2715_IM-1180-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0335.mha
n0153,2092_IM-0723-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0153.mha
n0724,728_IM-2287-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0724.mha
n0181,1668_IM-0441-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0181.mha
n1079,3281_IM-1562-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1079.mha
n0381,1290_IM-0189-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0381.mha
n1050,2615_IM-1106-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1050.mha
n0572,230_IM-0880-0001-0002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0572.mha
n0122,1630_IM-0411-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0122.mha
n0433,2776_IM-1217-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0433.mha
n0491,3949_IM-2018-4004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0491.mha
n0310,3000_IM-1386-0001-0001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0310.mha
n0653,1823_IM-0534-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0653.mha
n0201,1976_IM-0635-1001-0002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0201.mha
n0644,3251_IM-1541-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0644.mha
n0069,3559_IM-1744-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0069.mha
n0974,2180_IM-0793-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0974.mha
n0796,2644_IM-1130-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0796.mha
n1064,1394_IM-0251-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1064.mha
n0426,2027_IM-0672-0001-0002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0426.mha
n0445,517_IM-2130-2002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0445.mha
n0525,1864_IM-0558-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0525.mha
n0375,2114_IM-0743-4004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0375.mha
n0636,1976_IM-0635-1001-0001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0636.mha
n0118,878_IM-2392-1001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0118.mha
n0080,2789_IM-1223-8001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0080.mha
c0001,c0001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0001.mha
c0013,c0013,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0013.mha
c0017,c0017,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0017.mha
c0021,c0021,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0021.mha
c0025,c0025,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0025.mha
c0028,c0028,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0028.mha
c0029,c0029,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0029.mha
c0032,c0032,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0032.mha
c0034,c0034,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0034.mha
c0035,c0035,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0035.mha
c0037,c0037,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0037.mha
c0040,c0040,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0040.mha
c0041,c0041,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0041.mha
c0045,c0045,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0045.mha
c0047,c0047,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0047.mha
c0048,c0048,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0048.mha
c0050,c0050,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0050.mha
c0052,c0052,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0052.mha
c0056,c0056,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0056.mha
c0057,c0057,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0057.mha
c0059,c0059,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0059.mha
c0060,c0060,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0060.mha
c0061,c0061,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0061.mha
c0064,c0064,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0064.mha
c0065,c0065,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0065.mha
c0066,c0066,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0066.mha
c0067,c0067,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0067.mha
c0070,c0070,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0070.mha
c0072,c0072,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0072.mha
c0080,c0080,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0080.mha
c0084,c0084,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0084.mha
c0086,c0086,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0086.mha
c0088,c0088,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0088.mha
c0089,c0089,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0089.mha
c0090,c0090,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0090.mha
c0093,c0093,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0093.mha
c0096,c0096,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0096.mha
c0098,c0098,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0098.mha
c0099,c0099,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0099.mha
c0103,c0103,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0103.mha
c0105,c0105,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0105.mha
c0117,c0117,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0117.mha
c0120,c0120,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0120.mha
c0121,c0121,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0121.mha
c0123,c0123,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0123.mha
c0125,c0125,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0125.mha
c0139,c0139,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0139.mha
c0145,c0145,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0145.mha
c0148,c0148,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0148.mha
c0163,c0163,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0163.mha
c0165,c0165,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0165.mha
c0169,c0169,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0169.mha
c0171,c0171,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0171.mha
c0172,c0172,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0172.mha
c0180,c0180,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0180.mha
c0181,c0181,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0181.mha
c0186,c0186,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0186.mha
c0187,c0187,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0187.mha
c0188,c0188,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0188.mha
c0189,c0189,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0189.mha
c0195,c0195,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0195.mha
c0196,c0196,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0196.mha
c0198,c0198,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0198.mha
c0199,c0199,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0199.mha
c0200,c0200,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0200.mha
c0202,c0202,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0202.mha
c0206,c0206,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0206.mha
c0210,c0210,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0210.mha
c0213,c0213,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0213.mha
c0214,c0214,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0214.mha
c0218,c0218,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0218.mha
c0220,c0220,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0220.mha
c0222,c0222,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0222.mha
c0224,c0224,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0224.mha
c0225,c0225,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0225.mha
c0230,c0230,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0230.mha
c0231,c0231,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0231.mha
c0233,c0233,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0233.mha
c0238,c0238,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0238.mha
c0239,c0239,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0239.mha
c0241,c0241,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0241.mha
c0246,c0246,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0246.mha
c0249,c0249,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0249.mha
c0250,c0250,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0250.mha
c0261,c0261,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0261.mha
c0264,c0264,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0264.mha
c0268,c0268,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0268.mha
c0269,c0269,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0269.mha
c0271,c0271,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0271.mha
c0274,c0274,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0274.mha
c0276,c0276,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0276.mha
c0280,c0280,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0280.mha
c0282,c0282,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0282.mha
c0286,c0286,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0286.mha
c0292,c0292,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0292.mha
c0294,c0294,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0294.mha
c0298,c0298,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0298.mha
c0299,c0299,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0299.mha
c0300,c0300,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0300.mha
c0301,c0301,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0301.mha
c0302,c0302,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0302.mha
c0304,c0304,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0304.mha
c0308,c0308,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0308.mha
c0310,c0310,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0310.mha
c0318,c0318,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0318.mha
c0323,c0323,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0323.mha
c0326,c0326,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0326.mha
c0329,c0329,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0329.mha
c0332,c0332,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0332.mha
c0337,c0337,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0337.mha
c0338,c0338,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0338.mha
c0340,c0340,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0340.mha
c0341,c0341,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0341.mha
c0343,c0343,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0343.mha
c0344,c0344,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0344.mha
c0345,c0345,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0345.mha
c0350,c0350,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0350.mha
c0351,c0351,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0351.mha
c0358,c0358,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0358.mha
c0360,c0360,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0360.mha
c0361,c0361,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0361.mha
c0367,c0367,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0367.mha
c0369,c0369,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0369.mha
c0380,c0380,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0380.mha
c0386,c0386,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0386.mha
c0389,c0389,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0389.mha
c0392,c0392,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0392.mha
c0395,c0395,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0395.mha
c0401,c0401,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0401.mha
c0403,c0403,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0403.mha
c0405,c0405,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0405.mha
c0406,c0406,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0406.mha
c0411,c0411,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0411.mha
c0417,c0417,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0417.mha
c0419,c0419,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0419.mha
c0420,c0420,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0420.mha
c0426,c0426,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0426.mha
c0430,c0430,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0430.mha
c0432,c0432,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0432.mha
c0437,c0437,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0437.mha
c0438,c0438,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0438.mha
c0440,c0440,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0440.mha
c0442,c0442,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0442.mha
c0444,c0444,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0444.mha
c0447,c0447,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0447.mha
c0449,c0449,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0449.mha
